2021-05-08 05:00:00,6305235,6354767,6294806,6307436,206.30003002
2021-05-08 06:00:00,6308000,6308000,6281614,6295313,113.83784358
2021-05-08 07:00:00,6293000,6300865,6255000,6287250,93.65495616
2021-05-08 08:00:00,6288150,6359598,6269367,6352546,196.83054421
2021-05-08 09:00:00,6355206,6449998,6353658,6383646,517.60556077
2021-05-08 10:00:00,6383645,6424937,6357830,6382434,202.39184627
2021-05-08 11:00:00,6383000,6400000,6336997,6360555,164.71440154
2021-05-08 12:00:00,6363202,6394373,6350000,6369645,82.88293769
2021-05-08 13:00:00,6369645,6417777,6334502,6392938,160.78606385
2021-05-08 14:00:00,6395102,6448000,6377000,6388495,334.31380063
2021-05-08 15:00:00,6388321,6413516,6366425,6396012,141.51434337
2021-05-08 16:00:00,6396652,6397337,6260000,6267955,268.56522623
2021-05-08 17:00:00,6268519,6363801,6267451,6352169,262.8068238
2021-05-08 18:00:00,6352718,6412000,6328817,6397385,146.98328307
2021-05-08 19:00:00,6397950,6432463,6397950,6410524,95.42873445
2021-05-08 20:00:00,6420537,6434406,6392133,6407130,58.42234069
2021-05-08 21:00:00,6405538,6447858,6377000,6396315,112.78234674
2021-05-08 22:00:00,6395997,6413546,6366000,6384791,88.11850117
2021-05-08 23:00:00,6383993,6413786,6351130,6362644,181.278086
2021-05-09 00:00:00,6362643,6398654,6358348,6398654,75.0966497
2021-05-09 01:00:00,6398651,6419000,6366727,6369000,113.39203909
2021-05-09 02:00:00,6369807,6438337,6351130,6420000,214.000573
2021-05-09 03:00:00,6420000,6422526,6364194,6378922,186.62691446
2021-05-09 04:00:00,6376111,6415000,6362619,6377914,263.28678574
2021-05-09 05:00:00,6377914,6400717,6300000,6331034,438.37305941
2021-05-09 06:00:00,6329064,6371486,6310895,6357897,168.0799145
2021-05-09 07:00:00,6357997,6374965,6324779,6340317,148.39161395
2021-05-09 08:00:00,6340317,6342458,6280000,6308251,204.99788777
2021-05-09 09:00:00,6308691,6336798,6295291,6332019,109.18955373
2021-05-09 10:00:00,6331839,6349999,6272001,6310000,200.07643298
2021-05-09 11:00:00,6309999,6318888,6264079,6309000,149.51782984
2021-05-09 12:00:00,6308189,6336000,6301771,6306988,87.33263771
2021-05-09 13:00:00,6305956,6313083,6148054,6158330,400.92471844
2021-05-09 14:00:00,6157533,6259121,6154446,6238183,317.85170959
